target,message,message_len,message_clean,target_encoded
ham,Well at this right I'm gonna have to get up and check today's steam sales/pee so text me when you want me to come get you,121,well right gonna get check today steam sale pee text want come get,0
ham,"Just arrived, see you in a couple days &lt;3",44,arriv see coupl day,0
ham,"K, wat s tht incident?",22,k wat tht incid,0
ham,Yeah get the unlimited,22,yeah get unlimit,0
ham,cThen i thk shd b enuff.. Still got conclusion n contents pg n references.. I'll b doing da contents pg n cover pg..,116,cthen thk shd b enuff still got conclus n content pg n refer b da content pg n cover pg,0
ham,"Forgot it takes me 3 years to shower, sorry. Where you at/your phone dead yet?",78,forgot take year shower sorri phone dead yet,0
ham,ÌÏ got wat to buy tell us then Ì_ no need to come in again.,59,iï got wat buy tell us need come,0
ham,When you are big..| God will bring success.,43,big god bring success,0
spam,UÛªve Bin Awarded å£50 to Play 4 Instant Cash. Call 08715203028 To Claim. EVERY 9th Player Wins Min å£50-å£500. OptOut 08718727870,131,ªve bin award $$$ play instant cash call claim everi player win min $$$ $$$ optout,1
ham,"Û_ we r stayin here an extra week, back next wed. How did we do in the rugby this weekend? Hi to and and , c u soon \""ham""",124,r stayin extra week back next wed rugbi weekend hi soon ham,0
ham,Not from this campus. Are you in the library?,45,campus librari,0
ham,"The affidavit says  &lt;#&gt;  E Twiggs St, division g, courtroom  &lt;#&gt; , &lt;TIME&gt;  AM. I'll double check and text you again tomorrow",142,affidavit say e twigg st divis g courtroom doubl check text tomorrow,0
ham,How will I creep on you now? ;_;,32,creep,0
ham,If I get there before you after your ten billion calls and texts so help me god,79,get ten billion call text help god,0
ham,I've told him that i've returned it. That should i re order it.,63,told return order,0
ham,"House-Maid is the murderer, coz the man was murdered on  &lt;#&gt; th January.. As public holiday all govt.instituitions are closed,including post office..",155,hous maid murder coz man murder th januari public holiday govt instituit close includ post offic,0
ham,Depends on where u going lor.,29,depend go lor,0
ham,And smile for me right now as you go and the world will wonder what you are smiling about and think your crazy and keep away from you ... *grins*,145,smile right go world wonder smile think crazi keep away grin,0
spam,FreeMsg>FAV XMAS TONES!Reply REAL,33,freemsg fav xmas tone repli real,1
ham,Lil fever:) now fine:),22,lil fever fine,0
ham,I think it's all still in my car,32,think still car,0
ham,Can a not?,10,,0
spam,December only! Had your mobile 11mths+? You are entitled to update to the latest colour camera mobile for Free! Call The Mobile Update Co FREE on 08002986906 ,158,decemb mobil entitl updat latest colour camera mobil free call mobil updat co free,1
ham,Yes princess! I want to catch you with my big strong hands...,61,yes princess want catch big strong hand,0
ham,Oh yeah I forgot. U can only take 2 out shopping at once.,57,oh yeah forgot take shop,0
ham,Mm so you asked me not to call radio,36,mm ask call radio,0
ham,Thinkin about someone is all good. No drugs for that,52,thinkin someon good drug,0
ham,"Enjoy the showers of possessiveness poured on u by ur loved ones, bcoz in this world of lies, it is a golden gift to be loved truly..",133,enjoy shower possess pour ur love one bcoz world lie golden gift love truli,0
ham,"Alright if you're sure, let me know when you're leaving",55,alright sure let know leav,0
ham,Some are lasting as much as 2 hours. You might get lucky.,57,last much hour might get lucki,0
ham,Genius what's up. How your brother. Pls send his number to my skype.,68,genius brother pls send number skype,0
spam,"Gr8 Poly tones 4 ALL mobs direct 2u rply with POLY TITLE to 8007 eg POLY BREATHE1 Titles: CRAZYIN, SLEEPINGWITH, FINEST, YMCA :getzed.co.uk POBox365O4W45WQ 300p",160,poli tone mob direct rpli poli titl eg poli titl crazyin sleepingwith finest ymca getz co uk,1
ham,Thk some of em find wtc too far... Weiyi not goin... E rest i dunno yet... R ur goin 4 dinner den i might b able to join...,123,thk em find wtc far weiyi goin e rest dunno yet r ur goin dinner den might b abl join,0
ham,Don't forget who owns you and who's private property you are ... And be my good boy always .. *passionate kiss*,111,forget own privat properti good boy alway passion kiss,0
spam,INTERFLORA - åÒIt's not too late to order Interflora flowers for christmas call 0800 505060 to place your order before Midnight tomorrow.,137,interflora åòit late order interflora flower christma call place order midnight tomorrow,1
ham,Oh god..taken the teeth?is it paining,37,oh god taken teeth pain,0
spam,ROMCAPspam Everyone around should be responding well to your presence since you are so warm and outgoing. You are bringing in a real breath of sunshine.,152,romcapspam everyon around respond well presenc sinc warm outgo bring real breath sunshin,1
ham,Then u ask darren go n pick u lor... But i oso sian tmr haf 2 meet lect...,74,ask darren go n pick lor oso sian tmr haf meet lect,0
ham,No need to buy lunch for me.. I eat maggi mee..,47,need buy lunch eat maggi mee,0
spam,"Congratulations - Thanks to a good friend U have WON the å£2,000 Xmas prize. 2 claim is easy, just call 08712103738 NOW! Only 10p per minute. BT-national-rate",158,congratul thank good friend $$$ xmas prize claim easi call per minut bt nation rate,1
ham,"Oh right, ok. I'll make sure that i do loads of work during the day!  got a really nasty cough today and is dry n shot so that should really help it!",149,oh right ok make sure load work day got realli nasti cough today dri n shot realli help,0
spam,Send a logo 2 ur lover - 2 names joined by a heart. Txt LOVE NAME1 NAME2 MOBNO eg LOVE ADAM EVE 07123456789 to 87077 Yahoo! POBox36504W45WQ TxtNO 4 no ads 150p.,160,send logo ur lover name join heart txt love mobno eg love adam eve yahoo txtno ad,1
ham,Thanx 4 sending me home...,26,thanx send home,0
ham,Its normally hot mail. Com you see!,35,normal hot mail com see,0
spam,"You've won tkts to the EURO2004 CUP FINAL or å£800 CASH, to collect CALL 09058099801 b4190604, POBOX 7876150ppm",111,tkts cup final $$$ cash collect call pobox,1
ham,U sick still can go shopping?,29,sick still go shop,0
ham,"Ya they are well and fine., BBD(pooja) full pimples..even she become quite black..and ur rite here its too cold, wearing sweatter..",131,ya well fine bbd pooja full pimpl even becom quit black ur rite cold wear sweatter,0
ham,Nice.nice.how is it working?,28,nice nice work,0
ham,1's reach home call me.,23,reach home call,0
ham,Were trying to find a Chinese food place around here,52,tri find chines food place around,0
ham,"Easy mate, * guess the quick drink was bit ambitious.",53,easi mate guess quick drink bit ambiti,0
ham,BABE !!! I miiiiiiissssssssss you ! I need you !!! I crave you !!! :-( ... Geeee ... I'm so sad without you babe ... I love you ...,131,babe miiiiiiissssssssss need crave geeee sad without babe love,0
ham,Ok thanx...,11,ok thanx,0
ham,"Tunji, how's the queen? how are you doing. This is just wishing you a great day. Abiola.",88,tunji queen wish great day abiola,0
ham,Today iZ Yellow rose day. If u love my frndship give me 1 misscall &amp; send this to ur frndZ &amp; See how many miss calls u get. If u get 6missed U marry ur Lover.,166,today iz yellow rose day love frndship give misscal send ur frndz see mani miss call get get marri ur lover,0
ham,Will be out of class in a few hours. Sorry,42,class hour sorri,0
ham,Wat time u finish ur lect today?,32,wat time finish ur lect today,0
spam,"Free-message: Jamster!Get the crazy frog sound now! For poly text MAD1, for real text MAD2 to 88888. 6 crazy sounds for just 3 GBP/week! 16+only! T&C's apply",157,free messag jamster get crazi frog sound poli text real text crazi sound gbp week appli,1
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call",151,chanc realiti fantasi show call per min ntt ltd po box croydon nation rate call,1
ham,She's fine. Good to hear from you. How are you my dear? Happy new year oh.,74,fine good hear dear happi new year oh,0
ham,Are you going to wipro interview today?,39,go wipro interview today,0
ham,how tall are you princess?,26,tall princess,0
ham,I doubt you could handle 5 times per night in any case...,57,doubt could handl time per night case,0
ham,Haha... Hope Ì_ can hear the receipt sound... Gd luck!,54,haha hope hear receipt sound gd luck,0
ham,Your gonna be the death if me. I'm gonna leave a note that says its all robs fault. Avenge me.,94,gonna death gonna leav note say rob fault aveng,0
ham,"Japanese Proverb: If one Can do it, U too Can do it, If none Can do it,U must do it Indian version: If one Can do it, LET HIM DO it.. If none Can do it,LEAVE it!! And finally Kerala version: If one can do it, Stop him doing it.. If none can do it, Make a strike against it ...",276,japanes proverb one none must indian version one let none leav final kerala version one stop none make strike,0
ham,Today i'm not workin but not free oso... Gee... Thgt u workin at ur fren's shop ? ,82,today workin free oso gee thgt workin ur fren shop,0
ham,In life when you face choices Just toss a coin not becoz its settle the question But while the coin in the air U will know what your heart is hoping for. Gudni8,160,life face choic toss coin becoz settl question coin air know heart hope,0
ham,I want to be there so i can kiss you and feel you next to me,60,want kiss feel next,0
ham,I am not at all happy with what you saying or doing,51,happi say,0
spam,Adult 18 Content Your video will be with you shortly,52,adult content video short,1
ham,"Ok that would b lovely, if u r sure. Think about wot u want to do, drinkin, dancin, eatin, cinema, in, out, about... Up to u! Wot about ? ",138,ok would b love r sure think wot want drinkin dancin eatin cinema wot,0
ham,What I'm saying is if you haven't explicitly told nora I know someone I'm probably just not gonna bother,104,say explicit told nora know someon probabl gonna bother,0
ham,Smith waste da.i wanna gayle.,29,smith wast da wanna gayl,0
ham,"Mum, i've sent you many many messages since i got here. I just want to know that you are actually getting them. Do enjoy the rest of your day.",142,mum sent mani mani messag sinc got want know actual get enjoy rest day,0
ham,"Aight, tomorrow around  &lt;#&gt;  it is",40,aight tomorrow around,0
spam,"YOUR CHANCE TO BE ON A REALITY FANTASY SHOW call now = 08707509020 Just 20p per min NTT Ltd, PO Box 1327 Croydon CR9 5WB 0870 is a national = rate call.",152,chanc realiti fantasi show call per min ntt ltd po box croydon nation rate call,1
ham,I actually did for the first time in a while. I went to bed not too long after i spoke with you. Woke up at 7. How was your night?,130,actual first time went bed long spoke woke night,0
ham,See you there! ,15,see,0
ham,I dont understand your message.,31,dont understand messag,0
ham,Crucify is c not s. You should have told me earlier.,52,crucifi told earlier,0
ham,"Idk. You keep saying that you're not, but since he moved, we keep butting heads over freedom vs. responsibility. And i'm tired. I have so much other shit to deal with that i'm barely keeping myself together once this gets added to it.",234,idk keep say sinc move keep but head freedom vs respons tire much shit deal bare keep togeth get ad,0
ham,Fuck cedar key and fuck her (come over anyway tho),50,fuck cedar key fuck come anyway tho,0
ham,twenty past five he said will this train have been to durham already or not coz i am in a reserved seat,103,twenti past five said train durham alreadi coz reserv seat,0
spam,"Hey Boys. Want hot XXX pics sent direct 2 ur phone? Txt PORN to 69855, 24Hrs free and then just 50p per day. To stop text STOPBCM SF WC1N3XX",140,hey boy want hot xxx pic sent direct ur phone txt porn free per day stop text stopbcm sf,1
ham,U still painting ur wall?,25,still paint ur wall,0
ham,Printer is cool. I mean groovy. Wine is groovying,49,printer cool mean groovi wine groovi,0
ham,Hi Harish's rent has been transfred to ur Acnt.,47,hi harish rent transfr ur acnt,0
ham,Anything lor is she coming?,27,anyth lor come,0
ham,Cbe is really good nowadays:)lot of shop and showrooms:)city is shaping good.,77,cbe realli good nowaday lot shop showroom citi shape good,0
